CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1210,43,Male,Two year,71.07,3499.86,Yes,DSL,3,No,Bank transfer,No,1166.6200000000001,213.20999999999998
1211,31,Male,Month-to-month,65.5,6902.62,No,Fiber optic,30,No,Electronic check,No,230.08733333333333,1965.0
1212,76,Female,Two year,96.72,,Yes,DSL,67,Yes,Credit card,Yes,18.66358208955224,6480.24
1213,73,Female,One year,85.98,6811.63,Yes,No,62,Yes,Credit card,No,109.865,5330.76
1214,68,Female,One year,64.59,,No,No,37,No,Mailed check,No,130.352972972973,2389.83
1215,24,Male,Month-to-month,42.47,7464.13,No,Fiber optic,22,No,Credit card,No,339.2786363636364,934.3399999999999
1216,20,Male,One year,92.69,7033.11,Yes,DSL,31,No,Electronic check,No,226.87451612903226,2873.39
1217,64,Male,One year,90.79,5480.87,Yes,No,46,Yes,Bank transfer,No,119.14934782608695,4176.34
1218,40,Female,Month-to-month,35.33,,Yes,Fiber optic,45,No,Electronic check,Yes,118.46711111111112,1589.85
1219,63,Female,Two year,111.48,1862.68,Yes,DSL,14,Yes,Credit card,No,133.04857142857142,1560.72
1220,60,Male,Month-to-month,26.44,,No,Fiber optic,12,Yes,Credit card,No,92.55583333333334,317.28000000000003
1221,64,Female,One year,25.5,3440.07,Yes,DSL,63,No,Electronic check,No,54.604285714285716,1606.5
1222,77,Male,Month-to-month,38.74,1655.32,Yes,Fiber optic,38,Yes,Mailed check,No,43.561052631578946,1472.1200000000001
1223,62,Female,Month-to-month,110.95,998.85,Yes,Fiber optic,47,No,Electronic check,No,21.25212765957447,5214.650000000001
1224,35,Female,One year,72.0,2558.15,No,No,54,No,Mailed check,Yes,47.37314814814815,3888.0
1225,75,Female,One year,98.79,6911.82,Yes,No,55,No,Credit card,No,125.66945454545454,5433.450000000001
1226,55,Male,Month-to-month,42.78,333.76,Yes,Fiber optic,48,No,Bank transfer,Yes,6.953333333333333,2053.44
1227,52,Female,One year,69.02,2482.57,No,DSL,15,No,Bank transfer,No,165.50466666666668,1035.3
1228,68,Female,One year,55.83,3507.61,No,DSL,71,Yes,Electronic check,No,49.402957746478876,3963.93
1229,32,Male,One year,102.78,4182.44,Yes,DSL,16,No,Mailed check,No,261.4025,1644.48
1230,42,Female,One year,22.26,1616.3,Yes,DSL,43,Yes,Credit card,No,37.58837209302325,957.1800000000001
1231,72,Male,One year,44.38,7720.92,Yes,DSL,7,No,Bank transfer,No,1102.9885714285715,310.66
1232,54,Male,One year,35.26,4715.21,No,No,43,No,Electronic check,No,109.6560465116279,1516.1799999999998
1233,45,Male,Two year,105.92,4272.46,No,Fiber optic,28,No,Electronic check,Yes,152.58785714285713,2965.76
1234,27,Male,Month-to-month,66.75,268.82,Yes,No,66,No,Credit card,Yes,4.073030303030303,4405.5
1235,56,Male,One year,60.42,,Yes,DSL,60,Yes,Credit card,No,66.47633333333333,3625.2000000000003
1236,74,Female,Month-to-month,64.95,6733.83,Yes,Fiber optic,3,No,Electronic check,No,2244.61,194.85000000000002
1237,34,Male,Two year,117.19,1913.23,No,DSL,1,No,Electronic check,No,1913.23,117.19
1238,56,Male,One year,105.03,2939.42,Yes,DSL,31,No,Electronic check,Yes,94.82000000000001,3255.93
1239,39,Male,Month-to-month,90.64,360.46,Yes,Fiber optic,56,Yes,Mailed check,No,6.436785714285714,5075.84
1240,43,Male,One year,49.05,7820.03,No,DSL,46,No,Credit card,No,170.00065217391304,2256.2999999999997
1241,79,Female,One year,36.52,719.88,Yes,No,32,Yes,Electronic check,No,22.49625,1168.64
1242,61,Male,One year,112.14,7206.12,No,No,18,No,Credit card,No,400.34,2018.52
1243,42,Female,One year,62.31,2641.3,No,No,68,No,Electronic check,No,38.84264705882353,4237.08
1244,34,Male,One year,47.88,,Yes,DSL,35,No,Electronic check,Yes,136.65542857142856,1675.8000000000002
1245,30,Female,One year,67.09,5498.66,No,No,23,No,Electronic check,No,239.07217391304349,1543.0700000000002
1246,37,Male,One year,111.78,1298.47,No,DSL,13,No,Credit card,No,99.88230769230769,1453.14
1247,42,Male,Two year,58.71,3661.32,Yes,DSL,14,No,Electronic check,No,261.52285714285716,821.94
1248,21,Female,Two year,76.26,2738.64,No,No,37,No,Electronic check,No,74.01729729729729,2821.6200000000003
1249,27,Male,One year,100.3,641.5,No,No,5,Yes,Credit card,No,128.3,501.5
1250,20,Female,One year,62.71,6698.91,Yes,DSL,22,No,Electronic check,No,304.4959090909091,1379.6200000000001
1251,58,Male,Two year,43.35,552.31,Yes,DSL,28,No,Bank transfer,No,19.725357142857142,1213.8
1252,62,Female,Two year,119.45,5295.41,Yes,DSL,4,Yes,Bank transfer,No,1323.8525,477.8
1253,35,Male,Two year,115.66,2649.8,Yes,DSL,50,No,Electronic check,No,52.996,5783.0
1254,64,Male,One year,104.35,1698.61,Yes,No,29,No,Mailed check,No,58.572758620689655,3026.1499999999996
1255,53,Female,Month-to-month,88.84,5403.27,No,DSL,37,Yes,Credit card,Yes,146.03432432432433,3287.08
1256,64,Male,Month-to-month,49.49,4681.39,No,DSL,35,No,Electronic check,Yes,133.75400000000002,1732.15
1257,39,Male,Month-to-month,111.34,2659.0,No,DSL,20,No,Credit card,No,132.95,2226.8
1258,51,Male,Month-to-month,47.56,4201.09,No,DSL,35,Yes,Mailed check,No,120.03114285714287,1664.6000000000001
1259,64,Male,One year,100.08,2120.65,No,DSL,2,Yes,Mailed check,Yes,1060.325,200.16
1260,25,Male,Month-to-month,111.83,6936.83,Yes,Fiber optic,58,No,Credit card,No,119.60051724137931,6486.14
1261,57,Male,Two year,80.3,2647.79,Yes,Fiber optic,18,Yes,Mailed check,No,147.09944444444443,1445.3999999999999
1262,66,Female,Two year,100.31,2112.19,Yes,Fiber optic,56,Yes,Mailed check,No,37.71767857142857,5617.360000000001
1263,61,Female,Month-to-month,99.17,6064.3,Yes,No,64,Yes,Credit card,No,94.7546875,6346.88
1264,36,Female,Two year,39.32,337.22,No,DSL,52,No,Mailed check,No,6.485,2044.64
1265,59,Male,One year,86.79,2290.49,Yes,No,22,No,Bank transfer,No,104.11318181818181,1909.38
1266,58,Female,Month-to-month,29.35,,Yes,DSL,60,Yes,Electronic check,No,52.13466666666667,1761.0
1267,54,Male,Month-to-month,70.79,7081.46,No,Fiber optic,10,Yes,Bank transfer,No,708.146,707.9000000000001
1268,23,Male,One year,36.22,7613.45,No,DSL,6,Yes,Bank transfer,No,1268.9083333333333,217.32
1269,69,Male,Two year,61.63,5788.53,Yes,No,6,Yes,Electronic check,No,964.755,369.78000000000003
1270,43,Male,One year,103.3,4041.75,No,No,28,No,Bank transfer,Yes,144.34821428571428,2892.4
1271,51,Female,One year,118.72,5196.85,No,DSL,42,No,Electronic check,No,123.73452380952382,4986.24
1272,76,Male,Two year,51.8,3429.21,Yes,No,41,No,Electronic check,Yes,83.63926829268293,2123.7999999999997
1273,73,Female,One year,73.2,2530.84,No,Fiber optic,63,No,Credit card,No,40.172063492063494,4611.6
1274,76,Male,Two year,71.13,7615.37,Yes,DSL,22,Yes,Electronic check,Yes,346.1531818181818,1564.86
1275,62,Female,Two year,115.44,1100.04,No,Fiber optic,29,No,Electronic check,No,37.93241379310345,3347.7599999999998
1276,23,Female,One year,67.86,2901.87,No,Fiber optic,71,Yes,Mailed check,No,40.87140845070422,4818.06
1277,54,Female,Two year,89.91,7212.89,No,No,34,Yes,Mailed check,No,212.14382352941178,3056.94
1278,74,Female,One year,112.18,5840.5,No,DSL,2,Yes,Bank transfer,No,2920.25,224.36
1279,50,Female,Two year,57.34,426.99,Yes,Fiber optic,26,Yes,Electronic check,No,16.42269230769231,1490.8400000000001
1280,70,Female,Month-to-month,110.21,380.18,No,Fiber optic,19,No,Electronic check,No,20.009473684210526,2093.99
1281,39,Male,Two year,111.75,4228.8,Yes,DSL,20,Yes,Credit card,No,211.44,2235.0
1282,38,Female,Two year,113.07,3977.17,Yes,No,33,Yes,Electronic check,No,120.52030303030303,3731.31
1283,23,Male,One year,47.04,3655.33,No,Fiber optic,4,Yes,Credit card,No,913.8325,188.16
1284,23,Female,Two year,60.04,2558.28,No,DSL,32,Yes,Electronic check,Yes,79.94625,1921.28
1285,72,Male,Month-to-month,107.04,7895.78,Yes,DSL,19,No,Mailed check,No,415.5673684210526,2033.7600000000002
1286,65,Female,Month-to-month,55.92,2321.5,No,Fiber optic,3,Yes,Mailed check,No,773.8333333333334,167.76
1287,21,Female,Two year,80.03,4022.31,No,Fiber optic,61,No,Mailed check,No,65.9395081967213,4881.83
1288,47,Male,Two year,31.81,,Yes,Fiber optic,38,Yes,Bank transfer,No,88.37289473684211,1208.78
1289,28,Female,Month-to-month,25.63,1527.95,No,No,6,No,Electronic check,No,254.65833333333333,153.78
1290,79,Female,One year,61.2,1780.43,Yes,No,56,Yes,Mailed check,No,31.79339285714286,3427.2000000000003
1291,79,Female,Month-to-month,77.89,7362.76,No,DSL,40,Yes,Credit card,Yes,184.06900000000002,3115.6
1292,47,Male,Month-to-month,59.27,6894.58,No,DSL,69,No,Mailed check,No,99.92144927536232,4089.63
1293,48,Female,Two year,77.77,1752.55,No,Fiber optic,42,No,Electronic check,Yes,41.727380952380955,3266.3399999999997
1294,41,Male,Two year,71.51,7030.17,No,DSL,2,No,Mailed check,No,3515.085,143.02
1295,72,Female,Month-to-month,88.57,1831.65,No,No,28,Yes,Electronic check,No,65.41607142857143,2479.96
1296,26,Female,One year,84.95,5087.06,No,DSL,17,No,Electronic check,No,299.2388235294118,1444.15
1297,72,Male,Month-to-month,62.42,833.99,Yes,DSL,70,No,Mailed check,No,11.914142857142858,4369.400000000001
1298,20,Female,Month-to-month,62.5,7066.88,Yes,Fiber optic,69,Yes,Credit card,Yes,102.41855072463768,4312.5
1299,68,Female,One year,34.08,601.7,No,Fiber optic,39,No,Bank transfer,No,15.42820512820513,1329.12
1300,48,Male,Month-to-month,71.32,4528.55,No,No,7,Yes,Electronic check,No,646.9357142857143,499.23999999999995
1301,57,Female,Month-to-month,78.72,6281.75,Yes,DSL,32,Yes,Bank transfer,No,196.3046875,2519.04
1302,54,Male,Two year,67.65,1111.31,Yes,DSL,4,No,Mailed check,No,277.8275,270.6
1303,53,Male,One year,52.57,3354.95,Yes,DSL,21,Yes,Electronic check,No,159.7595238095238,1103.97
1304,41,Male,Two year,92.16,527.21,No,Fiber optic,32,Yes,Electronic check,No,16.4753125,2949.12
1305,48,Female,Two year,27.47,5525.47,No,No,14,Yes,Mailed check,No,394.6764285714286,384.58
1306,23,Male,One year,111.44,2598.11,No,DSL,70,Yes,Bank transfer,No,37.115857142857145,7800.8
1307,19,Male,One year,22.06,4563.28,Yes,DSL,46,No,Credit card,No,99.20173913043477,1014.76
1308,37,Female,Month-to-month,116.24,7475.31,Yes,DSL,20,No,Mailed check,No,373.76550000000003,2324.7999999999997
1309,45,Male,Two year,66.24,2585.69,No,DSL,58,Yes,Mailed check,Yes,44.580862068965516,3841.9199999999996
1310,28,Female,One year,61.27,,Yes,No,48,No,Credit card,No,12.068541666666667,2940.96
1311,21,Female,Two year,45.64,5469.9,No,No,7,Yes,Credit card,Yes,781.4142857142857,319.48
1312,32,Female,Two year,21.01,6337.36,No,No,40,No,Credit card,No,158.434,840.4000000000001
1313,23,Female,One year,47.48,7671.37,Yes,Fiber optic,59,No,Credit card,No,130.02322033898304,2801.3199999999997
1314,71,Male,Month-to-month,30.94,1430.85,No,DSL,36,Yes,Mailed check,No,39.74583333333333,1113.8400000000001
1315,66,Male,Two year,85.98,3258.69,Yes,DSL,44,Yes,Credit card,No,74.06113636363636,3783.1200000000003
1316,47,Male,One year,51.91,6784.3,Yes,DSL,31,Yes,Bank transfer,No,218.8483870967742,1609.2099999999998
1317,73,Male,Month-to-month,96.72,6493.6,No,DSL,42,Yes,Credit card,No,154.6095238095238,4062.24
1318,55,Male,Two year,40.69,5073.41,No,No,44,No,Electronic check,No,115.30477272727272,1790.36
1319,68,Female,One year,110.02,2301.07,Yes,Fiber optic,43,Yes,Electronic check,No,53.51325581395349,4730.86
1320,79,Male,Two year,72.3,2415.48,No,Fiber optic,43,No,Credit card,No,56.17395348837209,3108.9
1321,74,Male,One year,31.45,1167.22,Yes,DSL,47,No,Mailed check,No,24.834468085106383,1478.1499999999999
1322,19,Male,One year,60.08,7390.46,No,No,6,Yes,Mailed check,No,1231.7433333333333,360.48
1323,32,Female,Two year,40.68,1548.87,Yes,Fiber optic,66,No,Bank transfer,No,23.46772727272727,2684.88
1324,28,Female,Two year,39.97,4668.52,Yes,Fiber optic,9,Yes,Mailed check,No,518.7244444444445,359.73
1325,25,Male,One year,70.64,,No,DSL,11,Yes,Bank transfer,No,432.53999999999996,777.04
1326,43,Female,Month-to-month,87.19,,No,Fiber optic,18,No,Bank transfer,No,171.27333333333334,1569.42
1327,68,Male,Two year,111.16,2949.64,Yes,DSL,25,Yes,Bank transfer,No,117.98559999999999,2779.0
1328,62,Male,One year,70.22,5414.99,Yes,No,58,Yes,Credit card,No,93.36189655172413,4072.7599999999998
1329,61,Female,One year,116.58,,Yes,DSL,30,Yes,Mailed check,Yes,107.624,3497.4
1330,22,Female,Month-to-month,114.16,2189.9,Yes,Fiber optic,1,No,Electronic check,No,2189.9,114.16
1331,23,Male,Month-to-month,106.51,3313.23,No,DSL,63,No,Bank transfer,Yes,52.59095238095238,6710.13
1332,43,Male,Month-to-month,70.0,6499.76,No,DSL,29,Yes,Electronic check,Yes,224.1296551724138,2030.0
1333,71,Female,Two year,34.09,7738.53,No,DSL,66,Yes,Bank transfer,Yes,117.25045454545455,2249.94
1334,21,Male,One year,41.79,5160.41,Yes,DSL,53,No,Mailed check,Yes,97.36622641509433,2214.87
1335,36,Female,One year,84.77,6300.39,No,DSL,19,No,Credit card,No,331.5994736842105,1610.6299999999999
1336,37,Male,One year,62.18,4356.03,Yes,DSL,66,Yes,Bank transfer,No,66.00045454545455,4103.88
1337,50,Female,Month-to-month,34.68,5073.62,Yes,Fiber optic,52,No,Bank transfer,No,97.56961538461539,1803.36
1338,37,Male,One year,67.9,7907.08,No,DSL,31,Yes,Electronic check,Yes,255.06709677419354,2104.9
1339,66,Male,Two year,21.74,3619.67,No,Fiber optic,60,Yes,Credit card,No,60.32783333333334,1304.3999999999999
1340,29,Female,Month-to-month,93.39,716.79,Yes,DSL,68,Yes,Mailed check,No,10.541029411764706,6350.52
1341,64,Male,Month-to-month,27.36,7664.65,Yes,No,30,No,Bank transfer,No,255.48833333333332,820.8
1342,18,Male,Month-to-month,82.91,6385.88,No,DSL,13,No,Mailed check,No,491.22153846153844,1077.83
1343,43,Female,Month-to-month,99.3,3306.82,Yes,Fiber optic,15,No,Credit card,Yes,220.45466666666667,1489.5
1344,31,Male,Two year,33.26,7862.68,No,Fiber optic,20,Yes,Electronic check,No,393.134,665.1999999999999
1345,55,Male,One year,71.86,2895.18,No,No,34,No,Credit card,Yes,85.15235294117646,2443.24
1346,54,Male,Two year,97.91,3102.54,Yes,DSL,20,No,Credit card,No,155.127,1958.1999999999998
1347,79,Female,One year,46.06,4955.9,Yes,No,50,Yes,Credit card,No,99.118,2303.0
1348,28,Female,Two year,36.29,2339.91,Yes,DSL,27,No,Credit card,No,86.66333333333333,979.8299999999999
1349,53,Female,Month-to-month,53.68,5648.86,Yes,DSL,30,Yes,Mailed check,Yes,188.29533333333333,1610.4
1350,30,Male,Month-to-month,75.47,1392.23,Yes,Fiber optic,56,Yes,Mailed check,No,24.861250000000002,4226.32
1351,60,Male,Two year,77.53,1042.6,No,No,65,No,Electronic check,Yes,16.04,5039.45
1352,20,Male,Two year,33.09,4372.05,No,No,55,No,Bank transfer,No,79.49181818181819,1819.9500000000003
1353,50,Male,One year,65.76,4532.85,No,Fiber optic,24,Yes,Bank transfer,Yes,188.86875,1578.2400000000002
1354,23,Female,Two year,46.83,1031.91,No,Fiber optic,25,No,Credit card,No,41.2764,1170.75
1355,67,Male,Two year,104.2,7720.57,Yes,No,53,No,Credit card,Yes,145.6711320754717,5522.6
1356,73,Male,One year,51.36,,No,Fiber optic,11,No,Mailed check,No,424.6945454545455,564.96
1357,27,Male,One year,103.87,1378.07,Yes,DSL,60,Yes,Bank transfer,Yes,22.96783333333333,6232.200000000001
1358,22,Female,One year,62.86,,Yes,No,47,Yes,Electronic check,No,55.941489361702125,2954.42
1359,40,Male,Two year,92.66,,Yes,No,25,No,Credit card,No,257.6732,2316.5
1360,27,Male,One year,71.01,4281.21,Yes,Fiber optic,25,Yes,Mailed check,No,171.2484,1775.2500000000002
1361,61,Male,Month-to-month,82.2,1667.56,Yes,DSL,17,No,Credit card,Yes,98.09176470588235,1397.4
1362,19,Male,Month-to-month,59.54,1002.22,No,No,12,No,Credit card,No,83.51833333333333,714.48
1363,30,Male,Month-to-month,96.82,3560.04,Yes,No,52,No,Mailed check,No,68.46230769230769,5034.639999999999
1364,57,Female,Two year,62.52,2831.83,Yes,DSL,11,No,Bank transfer,No,257.4390909090909,687.72
1365,19,Male,Month-to-month,65.75,5316.16,No,Fiber optic,10,Yes,Bank transfer,No,531.616,657.5
1366,37,Male,Two year,71.77,7416.93,No,Fiber optic,60,No,Credit card,No,123.61550000000001,4306.2
1367,18,Male,Two year,103.18,2132.3,No,Fiber optic,54,Yes,Bank transfer,No,39.48703703703704,5571.72
1368,54,Male,Month-to-month,85.94,6870.82,Yes,Fiber optic,63,Yes,Mailed check,No,109.06063492063491,5414.22
1369,26,Male,One year,54.92,,Yes,DSL,20,No,Bank transfer,Yes,368.98,1098.4
1370,34,Male,Two year,87.03,7235.62,Yes,DSL,5,No,Credit card,No,1447.124,435.15
1371,26,Male,Month-to-month,84.24,,Yes,No,41,Yes,Credit card,Yes,186.00487804878048,3453.8399999999997
1372,28,Male,Two year,113.1,6768.45,No,No,63,No,Mailed check,Yes,107.43571428571428,7125.299999999999
1373,32,Male,One year,104.14,4829.19,No,DSL,56,No,Credit card,No,86.2355357142857,5831.84
1374,41,Male,One year,84.74,3396.8,No,No,32,Yes,Bank transfer,No,106.15,2711.68
1375,55,Female,Month-to-month,54.15,4035.16,No,DSL,27,Yes,Mailed check,No,149.45037037037036,1462.05
1376,72,Female,Two year,97.96,7006.37,No,Fiber optic,68,Yes,Credit card,No,103.03485294117647,6661.28
1377,52,Female,Two year,77.52,2550.91,No,DSL,48,No,Mailed check,No,53.14395833333333,3720.96
1378,47,Female,Two year,118.53,1442.24,Yes,DSL,7,No,Mailed check,No,206.03428571428572,829.71
1379,48,Male,Two year,44.75,,Yes,No,46,Yes,Bank transfer,No,28.225869565217394,2058.5
1380,66,Female,Month-to-month,27.97,6650.56,No,DSL,18,Yes,Bank transfer,No,369.47555555555556,503.46
1381,22,Female,One year,26.99,6139.59,No,Fiber optic,38,No,Electronic check,No,161.56815789473686,1025.62
1382,79,Male,Month-to-month,84.0,4081.63,No,Fiber optic,65,Yes,Mailed check,No,62.7943076923077,5460.0
1383,77,Female,Two year,113.93,2344.0,No,No,17,Yes,Bank transfer,No,137.88235294117646,1936.8100000000002
1384,61,Female,Two year,20.19,5485.38,Yes,No,38,No,Credit card,No,144.3521052631579,767.22
1385,67,Male,One year,92.58,,Yes,DSL,63,Yes,Electronic check,No,7.933015873015872,5832.54
1386,31,Male,Two year,85.71,4632.18,Yes,No,42,No,Electronic check,No,110.29,3599.8199999999997
1387,70,Male,Month-to-month,93.23,3307.72,No,Fiber optic,8,Yes,Credit card,Yes,413.465,745.84
1388,73,Female,Month-to-month,55.54,7827.31,No,No,30,No,Bank transfer,No,260.91033333333337,1666.2
1389,28,Female,One year,102.05,4158.97,No,No,64,No,Mailed check,No,64.98390625,6531.2
1390,26,Male,Month-to-month,24.47,4507.69,Yes,Fiber optic,9,Yes,Electronic check,No,500.8544444444444,220.23
1391,51,Male,Month-to-month,95.54,5756.43,Yes,DSL,57,Yes,Credit card,Yes,100.99000000000001,5445.780000000001
1392,29,Female,Month-to-month,46.71,3979.4,Yes,DSL,59,Yes,Credit card,No,67.44745762711865,2755.89
1393,52,Male,Month-to-month,67.68,1951.64,No,No,67,No,Credit card,No,29.1289552238806,4534.56
1394,52,Female,Two year,102.26,4390.77,Yes,Fiber optic,5,Yes,Credit card,No,878.1540000000001,511.3
1395,18,Male,Month-to-month,47.14,7565.3,Yes,Fiber optic,4,No,Electronic check,No,1891.325,188.56
1396,57,Male,One year,38.52,3397.31,No,Fiber optic,8,Yes,Mailed check,No,424.66375,308.16
1397,39,Female,One year,88.13,5501.2,Yes,DSL,42,No,Bank transfer,No,130.98095238095237,3701.46
1398,77,Male,Month-to-month,73.34,7828.67,No,Fiber optic,35,Yes,Credit card,Yes,223.6762857142857,2566.9
1399,46,Male,One year,71.44,,No,Fiber optic,13,No,Credit card,Yes,513.3376923076924,928.72
1400,25,Male,Month-to-month,45.68,5340.47,No,DSL,5,No,Mailed check,No,1068.094,228.4
1401,28,Female,One year,23.49,5940.77,Yes,Fiber optic,40,No,Mailed check,Yes,148.51925,939.5999999999999
1402,58,Male,One year,61.03,7504.57,Yes,DSL,19,No,Bank transfer,Yes,394.97736842105263,1159.57
1403,54,Male,Month-to-month,30.66,7686.07,No,No,4,No,Electronic check,No,1921.5175,122.64
1404,31,Male,Month-to-month,110.6,7757.95,Yes,No,59,No,Mailed check,No,131.49067796610169,6525.4
1405,77,Male,Two year,24.13,5080.0,No,No,18,Yes,Electronic check,Yes,282.22222222222223,434.34
1406,47,Male,Month-to-month,315.85,3200.75,Yes,No,24,No,Electronic check,No,133.36458333333334,1516.08
1407,52,Male,Month-to-month,25.22,1238.59,No,No,31,Yes,Credit card,No,39.95451612903226,781.8199999999999
1408,38,Female,Two year,29.55,3207.27,No,DSL,58,Yes,Electronic check,No,55.297758620689656,1713.9
1409,54,Female,Month-to-month,85.89,7555.05,Yes,DSL,28,Yes,Credit card,No,269.8232142857143,2404.92
1410,22,Male,Month-to-month,84.71,7140.42,No,DSL,9,Yes,Credit card,No,793.38,762.39
1411,36,Female,Two year,23.31,4284.55,No,Fiber optic,45,Yes,Bank transfer,No,95.21222222222222,1048.95
